Date,BND,GLD,SPY,USO,ret_BND,ret_GLD,ret_SPY,ret_USO,mom_ret_BND,mom_ret_GLD,mom_ret_SPY,mom_ret_USO,vol_ret_BND,vol_ret_GLD,vol_ret_SPY,vol_ret_USO,Hidden_state_t+1
2018-09-04,64.43807983398438,112.93000030517578,258.71728515625,116.63999938964844,-0.0015426121634561278,-0.005122797149079999,-0.0017237561400179013,-0.008876815858883008,0.008805258789466603,-0.08549750980908533,0.045401474331403284,0.09414483850748373,0.001116928910362913,0.007897777828316323,0.004521272739659466,0.01483633691531297,2
2018-09-05,64.45436096191406,113.31999969482422,258.0209655761719,115.91999816894531,0.0002526312313700519,0.003447511831347845,-0.0026950588641673355,-0.006191980810988192,0.009945947069001274,-0.08383688292196417,0.04137745998056343,0.08119359812605474,0.0010256890223883479,0.007924739688962443,0.0045524997610428865,0.014906382896170215,1
2018-09-06,64.55224609375,113.54000091552734,257.2442932128906,114.4000015258789,0.0015175215107927809,0.0019395335367870974,-0.003014652892822059,-0.013199189932779179,0.011589962709672637,-0.07856466061045456,0.03707100975228539,0.06500487211498879,0.001059701474190594,0.007908126205427097,0.004619583503162862,0.013178598771129176,0
2018-09-07,64.34835052490234,113.2300033569336,256.74432373046875,114.23999786376953,-0.0031636120274484963,-0.0027340278330774677,-0.0019454502439549173,-0.0013996123920221144,0.009061633780268974,-0.08430672081911927,0.03832193711901087,0.05839492796570451,0.0012449837264391767,0.00792043197581666,0.004633476330703329,0.013178142505991407,0
2018-09-10,64.38912200927734,113.1500015258789,257.1907653808594,113.68000030517578,0.0006334050985398119,-0.000706792407982718,0.0017373468834618335,-0.004913993418416489,0.0075381655137852785,-0.08655461595533304,0.037544446143755614,0.04977584032044816,0.0011648249862369678,0.007920255799769798,0.004320631493041906,0.012886582052171986,1
2018-09-11,64.25047302246094,113.22000122070312,258.038818359375,116.80000305175781,-0.002155619977978358,0.0006184538252070439,0.0032919450712234712,0.027075610048828493,0.005255229072121113,-0.06926365294338399,0.042113218668355,0.1122334064579532,0.001257142829061658,0.007145561157769338,0.004210248586806259,0.014109737501872244,0
2018-09-12,64.2994155883789,114.16999816894531,258.101318359375,118.23999786376953,0.0007614564090513717,0.008355710260063364,0.00024218229065775334,0.012253342610799795,0.006016685481172485,-0.05901067892233654,0.04441414454411925,0.10626302759835123,0.0012670857893135664,0.00737909609836276,0.004035491474280864,0.014262417657044996,1
2018-09-13,64.34020233154297,113.76000213623047,259.6278991699219,115.91999816894531,0.0006341241553780093,-0.0035975648169408914,0.005897234241618212,-0.019816156916410768,0.005005630302693711,-0.06004532593028204,0.05415166026635423,0.0977977013522153,0.0012467006261509238,0.006261714206220188,0.003660888418713979,0.012448592535157404,2
2018-09-14,64.23416900634766,113.0199966430664,259.6724853515625,116.0,-0.0016493699036583668,-0.006526220333750846,0.0001717163440626026,0.0006899088897857804,0.005635795285513443,-0.06209131887527839,0.05261867274098693,0.08788952548583215,0.001284513867988972,0.006482106891107656,0.00333676247041472,0.012397854864259115,1
2018-09-17,64.22602844238281,113.61000061035156,258.2976379394531,115.76000213623047,-0.00012674064243116265,0.005206771454576303,-0.005308609817592676,-0.0020710903291758453,0.005002015554146954,-0.055136812133831564,0.05359862788354754,0.08356189516390948,0.001245713706823869,0.006267581360829798,0.003586654938499122,0.012446369055958266,0
2018-09-18,64.07923126220703,113.44000244140625,259.6992492675781,117.5199966430664,-0.0022882498280636567,-0.0014974516487718237,0.005411672476784023,0.015089402523647237,0.0020808650765020793,-0.059046955055467656,0.05718882897369196,0.04668204736379538,0.001269273884930809,0.006199277432957799,0.0037255798670769035,0.012741698026269834,1
2018-09-19,63.98135757446289,113.87999725341797,259.9759216308594,119.5199966430664,-0.0015285531277008932,0.0038711539862427546,0.001064789718328592,0.01687518999687701,0.0006787287802222308,-0.051429412337008144,0.0719599827863944,0.08154980563376502,0.0012922683462430122,0.006223691588932739,0.0037106256309648394,0.013097906338041782,0
2018-09-20,64.06291961669922,114.2699966430664,262.08282470703125,118.4000015258789,0.00127396639751053,0.0034188014897895418,0.008071561025206285,-0.009414957960316982,0.00030694772297328574,-0.04274196182592605,0.07781983784608025,0.03646773009007202,0.0013293315328175134,0.006248236353103543,0.004026272984713341,0.0116952577767344,1
2018-09-21,64.10367584228516,113.48999786376953,261.8432922363281,119.68000030517578,0.0006359882902989292,-0.0068493312914384265,-0.0009143750603220514,0.010752781438702515,-0.0014562960130244623,-0.0438731452307597,0.0852241489458634,0.020939665672075954,0.0013484729041553013,0.006052076457121211,0.004013191900767325,0.011853114791465995,0
2018-09-24,64.0221176147461,113.47000122070312,260.9735107421875,122.0,-0.0012730963275093357,-0.00017621292914007548,-0.0033272928169956364,0.01919952795715822,-0.001973025334052365,-0.041008810161078435,0.07619582866406097,0.025906486867627358,0.0013421379784204122,0.004592545785032083,0.00397994013539963,0.012295657746310286,2
2018-09-25,63.973175048828125,113.6500015258789,260.73138427734375,122.16000366210938,-0.0007647557544472122,0.0015850681638403528,-0.000928212422537974,0.0013106461550945368,-0.002484659170882017,-0.04305443201743307,0.07382894629594593,0.013847898973773658,0.0013323642201025976,0.004516414354051373,0.003632795258785362,0.012289619703371979,0
2018-09-26,64.13631439208984,113.05000305175781,259.95111083984375,120.87999725341797,0.0025468750544282727,-0.005293338005935142,-0.0029971202369935964,-0.010533395645426063,0.0006828021474284004,-0.03826761658125726,0.06869602178175563,0.00997677846682688,0.0014713098091012683,0.0043155808699068985,0.003710763352681852,0.012534238373075723,1
2018-09-27,64.18524932861328,112.05000305175781,260.6775817871094,122.08000183105469,0.0007626923718303101,-0.008884998236125718,0.002790746760789525,0.009878287292031359,-0.0005788249919520574,-0.05723276825949383,0.07502426806553703,0.02253244096597072,0.0014873804376009563,0.004562191702463794,0.0035645299534645277,0.012264891632962635,0
2018-09-28,64.18524932861328,112.76000213623047,260.70452880859375,124.16000366210938,0.0,0.0063164577082286105,0.00010336764902646231,0.016894503395033632,-0.0019683715651559915,-0.05428191337628073,0.06700272486589377,0.04885464679700062,0.001470679176249197,0.004736373523358121,0.0034286235318581335,0.012684568348861641,0
2018-10-01,64.06505584716797,112.56999969482422,261.6101989746094,127.5999984741211,-0.0018743583723938406,-0.0016864375351172442,0.0034679132159401113,0.027329273022400714,-0.004978337310687914,-0.05437108741783413,0.06204796804338427,0.06407884217629267,0.0015080201350892322,0.00474247061611401,0.003499941619586274,0.013762191110821023,1
2018-10-02,64.17950439453125,113.87000274658203,261.4576416015625,126.95999908447266,0.0017848488470883338,0.011482223287117932,-0.000583317747864602,-0.005028289945385187,-0.0023101784418413807,-0.04532574540827613,0.052500708527994835,0.05438234132867471,0.0015543813088939617,0.005296224288086901,0.0034714973256543156,0.013597907828212769,0
2018-10-03,63.8525505065918,113.41999816894531,261.6012268066406,128.63999938964844,-0.005107386566879542,-0.003959744500981412,0.000549021218669865,0.013145731679002301,-0.006787117606289906,-0.047437360863302885,0.049457640799711274,0.0648702666183179,0.0018964763496164018,0.005331834944461624,0.0033878138529144708,0.013504358704319132,1
2018-10-04,63.689029693603516,113.4800033569336,259.5566101074219,125.91999816894531,-0.002564197531955673,0.0005289130805079614,-0.007846479682365286,-0.021371030558327626,-0.009855562513466254,-0.03600246897512384,0.048952620100854445,0.09524660555616626,0.0018910598392258904,0.005314744654922047,0.003811607186135413,0.014196428268911016,0
2018-10-05,63.57459259033203,113.80000305175781,258.1038513183594,125.5199966430664,-0.0017984264798023997,0.0028159089867124108,-0.005612801097379988,-0.0031816884471163316,-0.012410831843530461,-0.03734314120084114,0.03431491010132148,0.08648999524302595,0.0018197258554853773,0.005310820139040888,0.004015540231847711,0.014242886724280857,1
